tweet_id,author_id,created_at,customer_text,brand_response,primary_intent
11659,118249,Wed Nov 01 00:38:07 +0000 2017,Fix my shit @AppleSupport,"@118249 We're always ready to help, but we'll need more details to start. Reply by DM with which model is it and what's happening with it. https://t.co/GDrqU22YpT",general_inquiry_other
11661,118250,Wed Nov 01 00:55:01 +0000 2017,@AppleSupport fix it,"@118250 We want to help you. DM us, and let us know what's going on. We'll look into this. https://t.co/GDrqU22YpT",general_inquiry_other
11663,118251,Wed Nov 01 00:50:55 +0000 2017,@115858 @AppleSupport how will iphone x recognize me with face id if I am wearing my du rag?,@118251 Great Question! You can read more about changing your appearance with Face ID here: https://t.co/etk4MmVSpa,general_inquiry_other
11992,118358,Wed Nov 01 01:05:39 +0000 2017,@115858 @AppleSupport your latest iOS update had made my phone slower and apps like iMessage are slow to open and load.  What’s up with this?,@118358 Hi. We are here to help. What is the specific iOS version that you have?,software_update_bugs
12000,118360,Wed Nov 01 01:16:44 +0000 2017,what’s up with the letter “i” man? pls fix. i’m annoyed. @115858 @AppleSupport,@118360 You've come to the right place. May we ask when you started to notice the situation?,general_inquiry_other
12013,118363,Wed Nov 01 01:10:38 +0000 2017,Excuse me @115858 @AppleSupport:  when y’all gonna address the fact that some glitch is turning Is into hieroglyphics?!,@118363 We want your predictions to be accurate. Please DM us with the current version of iOS you have. https://t.co/GDrqU22YpT,general_inquiry_other
12566,118507,Wed Nov 01 01:22:14 +0000 2017,@AppleSupport It's a shame that Siri can't be used to turn off the timer. Pain to do it with messy hands. Send to the idea file?,@118507 We value your feedback. Feel free to leave it here: https://t.co/J46COPJzUo,general_inquiry_other
12572,118509,Wed Nov 01 01:26:18 +0000 2017,@AppleSupport is there a way to opt out of iMessage and FaceTime during initial setup on an iPhone?,"@118509 We're here for you. There isn't a way to avoid iMessage activation with a number, but you can turn it off: https://t.co/R5zxAawOzV",general_inquiry_other
12581,118511,Wed Nov 01 01:32:31 +0000 2017,@AppleSupport why does I️ keep showing up as symbols?,@118511 We'd like to see what we can do to assist. What iOS version are you running?,general_inquiry_other
12584,118512,Wed Nov 01 01:35:42 +0000 2017,@AppleSupport why is my phone doing this https://t.co/3gBYZHMlYs,@118512 Let's look into this for you. Send us a DM with your iOS version to get started. https://t.co/GDrqU22YpT,general_inquiry_other
12586,118513,Wed Nov 01 01:34:07 +0000 2017,"@AppleSupport What do you make of this? (Top left corner) I am a US customer, and I think my phone has been hacked. https://t.co/5JE0SUCx90",@118513 Let's look into this for you. Send us a DM with your current iOS version to get started. https://t.co/GDrqU22YpT,account_appleid_security
12596,118516,Wed Nov 01 01:21:11 +0000 2017,"@AppleSupport Seems I have a virus, I’ve been getting these pop-ups: https://t.co/RMppEqEQSq",@118516 Your security is our absolute priority. Visit this link for info on pop up adds in Safari: https://t.co/qr0pQfKgYD,general_inquiry_other
12599,118517,Wed Nov 01 01:26:08 +0000 2017,@115858 @AppleSupport APPLE WHY IS MY “I️’s” coming out as question marked boxes &amp; pounds ?! Fix it jeezus,@118517 Hi. We are here to help. What version of iOS do you have?,general_inquiry_other
12602,118518,Wed Nov 01 01:15:11 +0000 2017,@AppleSupport Why do you keep charging my card for FREE apps? Im not happy at all.,"@118518 We're here for you. For unrecognized charges, use: https://t.co/taIxXM0mAZ For more help, contact us: https://t.co/SDIe7UiyJN",device_hardware_battery
12605,118519,Wed Nov 01 01:25:19 +0000 2017,What’s with the I️ I️ I️ I️ I️ I️? @AppleSupport I️ just want to write an I️ (eye),@118519 Can you confirm what iOS version you are running?,general_inquiry_other
12608,118520,Wed Nov 01 01:24:19 +0000 2017,Eye can’t type the letter eye without it changing to a?  @AppleSupport ... yes I️ reset the keyboard https://t.co/tfr6EIPPPX,@118520 We'd love to help! Which version of iOS are you currently updated to? What Keyboards do you have installed?,app_thirdparty_behavior
12612,118521,Wed Nov 01 01:12:17 +0000 2017,@115858 @AppleSupport sooooooo any plans to fix all these bugs from the software updates for the iPhone 7??,@118521 We're here to help. What iOS version are you on?,software_update_bugs
13197,118713,Wed Nov 01 01:50:57 +0000 2017,Écran d’iPhone cassé. Impossible à connecter sur iTunes ... des astuces svp ? @AppleSupport,@118713 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,general_inquiry_other
13203,118714,Wed Nov 01 01:45:37 +0000 2017,@AppleSupport my OTG adapter doesn't work on i8plus ios 11.1,@118714 Thanks for reaching out! Please DM your information so we can help with a solution. https://t.co/GDrqU22YpT,software_update_bugs
13211,118717,Wed Nov 01 01:32:42 +0000 2017,@AppleSupport what is happening with my phone??? I️ wrote “I️ got” and that happened https://t.co/V9oKSSZKGQ,@118717 We can look into this issue together. Send us a DM and let's begin. https://t.co/GDrqU22YpT,general_inquiry_other
13224,118724,Wed Nov 01 01:39:29 +0000 2017,@AppleSupport MacOS Sierra is taking up over 100G of my 120G SSD. Why does it take up that much space and can I do anything about it?,@118724 Let's team up in DM and determine how we can clear up this space. You can reach us at the link below. https://t.co/GDrqU22YpT,general_inquiry_other
13580,118833,Wed Nov 01 01:57:40 +0000 2017,@115858 @AppleSupport buggie spotted https://t.co/uiuCiaj3Pl,"@118833 Let's work this out! Have you been able to update to iOS 11.1? If not, use the steps here: https://t.co/80YRnjDFDk",general_inquiry_other
13584,118834,Wed Nov 01 01:49:07 +0000 2017,"@AppleSupport  Dear team, after update my iPhone 6 Plus its hang in the Apple logo screen.","@118834 Don't worry, we've got you covered!  Check out the steps listed here: https://t.co/H7w57rsYVQ",device_hardware_battery
13586,118835,Wed Nov 01 01:57:24 +0000 2017,@AppleSupport I got a crazy security bug issue with iOS 11.1,@118835 We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance. https://t.co/GDrqU22YpT,software_update_bugs
13588,118836,Wed Nov 01 01:52:35 +0000 2017,Why do I need a sim card when I’m joined to the WiFi? I’m only using this phone to test websites. @AppleSupport https://t.co/xdINQXPvEX,"@118836 You'll need to insert a SIM and activate the iPhone, once that's done you can remove the SIM and use the iPhone on Wi-Fi.",billing_subscriptions_refunds
13590,118837,Wed Nov 01 01:46:13 +0000 2017,Tudo bom ??? Todos estão com o mesmo problema e é sempre com o iPhone 7 o que está acontecendo??? @115858 @AppleSupport https://t.co/pn1UYIjdMo,"@118837 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt",general_inquiry_other
13931,118926,Wed Nov 01 02:17:46 +0000 2017,This what happens to my iPhone after I downloaded IOS 11.1 @115858 @AppleSupport https://t.co/kiufuUwNLr,@118926 We certainly want to help! Is this while connected to iTunes? Send us a DM to let us know. https://t.co/GDrqU22YpT,software_update_bugs
13933,118927,Wed Nov 01 02:15:21 +0000 2017,"@AppleSupport after updating to ios 11.1 I have no service, displays no service. reset networking settings does nothing",@118927 We'd like to see what we can do to assist. DM us and we'll continue from there. https://t.co/GDrqU22YpT,software_update_bugs
13938,118929,Wed Nov 01 02:12:51 +0000 2017,it’s been doing this for two days... cmon @AppleSupport https://t.co/SVOOZiTXli,"@118929 We're anxious for you to have access to your downloads. Have you had a chance to restart the iPhone? If not, let's do that now.",general_inquiry_other
13942,118930,Wed Nov 01 02:12:06 +0000 2017,@AppleSupport super frustrating trying to send a pano but sending photo works just fine?? Am I doing something wrong? #iOS11 👎 https://t.co/WGgmrsf9jD,@118930 You've come to the right place. We're eager to help. Is this happening with SMS (non-iPhone) contacts as well?,software_update_bugs
13945,118931,Wed Nov 01 02:06:01 +0000 2017,Wait why did my letter “I️” change into weird characters?!? @AppleSupport,@118931 We'd like to look into this. Does this happen in all apps you use the keyboard with? Which device is this happening on?,general_inquiry_other
13949,118932,Wed Nov 01 01:21:31 +0000 2017,@AppleSupport I have updated my WatchOS but cannot stream the radio on LTE  (@115911) . Wi Fi (both tethered and direct from watch) works,@118932 You're in the right place for help. Let us know in a DM if the issue started randomly or since you first setup the Watch. https://t.co/GDrqU22YpT,audio_accessory_hardware
13951,118933,Wed Nov 01 01:57:58 +0000 2017,@AppleSupport HELP EVERYTIME I️ TYPE I️ ONLY SYMBOLS COME UP I️ WANT TO BE ABLE TO TALK ABOUT MYSELF,@118933 We know it's important to have your device working correctly. We'd like to help. Let's meet in DM. https://t.co/GDrqU22YpT,general_inquiry_other
14182,119006,Wed Nov 22 06:36:37 +0000 2017,@AppleSupport what’s up with autocorrect changing it to i.t? i’ve already tried to do the text replacement trick and i.t won’t work,@119006 We'll do everything we can to help get this resolved. What type of device are you using and which version of the operating system is currently installed? Tell us the answers via DM. We'll meet up with you there. https://t.co/GDrqU22YpT,general_inquiry_other
14212,119014,Wed Nov 22 05:27:38 +0000 2017,@AppleSupport IOS 11 has been a nightmare since I downloaded it. Battery SOC is all over the board and slower than ever before,@119014 That should not be happening. We'd be happy to help. Which iOS version are you currently using? You can check in Settings &gt; General &gt; About.,device_hardware_battery
14231,119021,Wed Nov 22 05:21:33 +0000 2017,why iOS Keyboard looks weird in Landscape mode i was typing like nfjfhfbd wanzkdejfc c #fallontonight @AppleSupport Help me!!,"@119021 Let's work together to figure out what's happening with the keyboard on your iOS device. Send us a DM with what type of device you're using, along with your specific iOS version. We'll continue working with you there. https://t.co/GDrqU22YpT",software_update_bugs
14308,119044,Wed Nov 01 02:31:34 +0000 2017,@AppleSupport MMS bug on iOS 11.1. MMS won’t send on iPhone 6S.,@119044 We'd like to look into what's going on with your MMS. What happens when you try to send? Do you get an error?,software_update_bugs
14311,119045,Wed Nov 01 02:33:30 +0000 2017,Can I un-update my phone so it can stop freezing up and I can stop having to reset it 10 times a day? 🙃@AppleSupport,@119045 Thank you for reaching out to us. Let's take a look at this in DM. https://t.co/GDrqU22YpT,software_update_bugs
14313,119046,Wed Nov 01 02:25:48 +0000 2017,Can’t share any photos from iCloud with iOS 11.1 @AppleSupport https://t.co/Ef0VgWX6US,@119046 We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance. https://t.co/GDrqU22YpT,software_update_bugs
14319,119048,Wed Nov 01 02:16:46 +0000 2017,"@AppleSupport My Calendar app doesn’t work at all after iOS 11.1, can’t see other months and it just shuts down, I have an IPhone SE",@119048 We want to help you. Are there any troubleshooting steps you tried on your own? We want to make sure we don't repeat any steps.,software_update_bugs
14324,119050,Wed Nov 01 02:15:45 +0000 2017,@AppleSupport just purchased iTunes movie on ATV in HD. Stops to buffer and stream every 5 minutes. Very unpleasant experience. Never had issues with @116688 movies. @55 showing 30+ mbps DL🤷🏻‍♂️,@119050 We want to help with your Apple TV. Click here to reach our team that can assist with your Apple TV: https://t.co/IBIY3vMgPj,general_inquiry_other
14326,119051,Wed Nov 01 02:28:04 +0000 2017,"Updated my phone last night &amp; now its stuck in headphone mode, cant hear anything on video, FaceTime &amp; call sound goes in&amp;out @AppleSupport",@119051 We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance. https://t.co/GDrqU22YpT,software_update_bugs
